0.02970291,0.02406863,0.02764568,0.02440554,0.02668237,0.02471531,0.02606653,0.02979284,0.02765551,0.0278758,0.0291196,0.02995997,0.02927721,0.03405198,0.03680373,0.04029713,0.04253321,0.04818998,0.05142317,0.0553409,0.06003912,0.06015442,0.06285826,0.05400014,0.04938165,0.0375094,0.03760295,0.03777463,0.03959841,0.04209415,0.05002318,0.0628097,0.0868097,0.1131912,0.1360419,0.1615346,0.1903736,0.2202861,0.252201,0.2797218,0.3020002,0.3182775,0.3336862,0.3431647,0.3581648,0.3726591,0.3902758,0.8156548,-0.01942836,0.1760857
0.03418186,0.02920486,0.03063517,0.02961574,0.03540223,0.03475927,0.03596086,0.04049797,0.03942075,0.0415678,0.043759,0.04531772,0.04594992,0.05080192,0.05598958,0.06035355,0.06421412,0.07171708,0.0772937,0.08423719,0.08921646,0.09155399,0.09456485,0.08919914,0.08282258,0.06779409,0.06680575,0.06671816,0.06965089,0.07629707,0.08921889,0.1092424,0.1415103,0.1730911,0.1990954,0.2261408,0.2552712,0.2833319,0.3110472,0.3345483,0.3543829,0.3668368,0.3773955,0.3871464,0.4020948,0.4205354,0.4418934,0.7231892,-0.04569177,0.1877652
0.04305584,0.03874074,0.03636054,0.03826595,0.04051091,0.04019513,0.04183107,0.04620865,0.04418561,0.04576273,0.04764295,0.04943804,0.05063312,0.05519153,0.06204195,0.06578979,0.0705786,0.07771632,0.08361587,0.09062701,0.09708115,0.09951982,0.1039542,0.09834753,0.08977985,0.07279027,0.07228408,0.07181666,0.07400438,0.08180854,0.0961837,0.1174453,0.1523461,0.1878888,0.2158681,0.2451362,0.2777704,0.3076697,0.3364698,0.3624216,0.3829451,0.3969398,0.409009,0.4196006,0.4330949,0.4550288,0.4730015,0.7242178,-0.04231935,0.2271303
0.03624516,0.03194687,0.0357788,0.03488683,0.03565184,0.03607437,0.03737264,0.0410393,0.03989534,0.04176093,0.04320927,0.04448719,0.04541719,0.04894023,0.05324985,0.05572224,0.05884273,0.06466439,0.06931429,0.07408131,0.07971591,0.08128515,0.08529577,0.08053722,0.07281246,0.05992771,0.0601683,0.06004114,0.06200853,0.06586716,0.07400394,0.08808991,0.1138641,0.143165,0.1670998,0.1940033,0.225784,0.2571168,0.2873442,0.3158969,0.3382847,0.3535638,0.3679013,0.3792088,0.3918674,0.4108744,0.4270794,0.7494801,-0.06080642,0.2225366
0.04368882,0.03441468,0.04156383,0.04292152,0.0425311,0.04212787,0.0444091,0.04898816,0.04735787,0.04879754,0.04950145,0.05103861,0.05316233,0.05626008,0.0612115,0.0646718,0.06782892,0.07321183,0.07715645,0.08338669,0.08861878,0.09108264,0.09606487,0.09127999,0.08848798,0.07706938,0.07601587,0.07638902,0.07848736,0.08335724,0.09403079,0.1115646,0.1406901,0.1696091,0.1929262,0.218452,0.2467855,0.2740062,0.3013805,0.3258044,0.342865,0.3556153,0.367518,0.3782715,0.3890329,0.4086455,0.4268947,0.6838574,-0.05418226,0.2624205
0.04229012,0.03694775,0.03795477,0.03575739,0.03809663,0.03668588,0.03988971,0.04303009,0.04191318,0.04429226,0.04275278,0.04478982,0.04635808,0.0493312,0.05290819,0.05764614,0.06135287,0.06694884,0.07118238,0.07594539,0.08288119,0.08409869,0.08954316,0.08422986,0.07358976,0.05920522,0.05875671,0.05957885,0.06126213,0.06379864,0.07351126,0.08987211,0.1188585,0.1503992,0.1764638,0.20493,0.2368632,0.2686726,0.2994986,0.3267049,0.3458502,0.3620526,0.3739895,0.3845638,0.3950926,0.4124148,0.4282167,0.7510095,-0.05154796,0.2653937
0.03901963,0.03510887,0.03517583,0.0351015,0.03708817,0.03676784,0.03978928,0.04264437,0.03938139,0.0414735,0.04311578,0.04448335,0.04517117,0.04872055,0.05296178,0.05672029,0.06016867,0.06591465,0.0714945,0.07703199,0.08259927,0.08541686,0.08894804,0.08236247,0.07342225,0.05841938,0.05842011,0.05839533,0.06052916,0.06454179,0.07389293,0.090918,0.1190462,0.151079,0.1761969,0.204051,0.2362283,0.2672716,0.2968796,0.3231545,0.3444507,0.3587574,0.3723133,0.3809739,0.3929555,0.410168,0.4274962,0.7497558,-0.03163123,0.2441925
0.04329938,0.03673128,0.03506362,0.03789798,0.04105829,0.04181163,0.04380689,0.04729941,0.04591358,0.04745919,0.04929485,0.0509795,0.05014216,0.05602865,0.06141176,0.06548189,0.06930483,0.07537711,0.08015023,0.08618201,0.09221081,0.09491263,0.09845912,0.09232686,0.08581452,0.07224675,0.07165866,0.07162997,0.07267229,0.0777849,0.08928597,0.1045552,0.1330258,0.1632901,0.1883315,0.216605,0.2471893,0.2773511,0.3064451,0.3333835,0.3538996,0.3683714,0.3808318,0.3895001,0.4037012,0.4216335,0.4381688,0.7072847,-0.05438558,0.2514304
0.03599597,0.03114917,0.03016373,0.02998939,0.03420547,0.03340896,0.0314098,0.03704909,0.0343697,0.03574514,0.03590819,0.03672623,0.03769015,0.04112023,0.04412754,0.04729253,0.04882479,0.05458559,0.05749925,0.06300662,0.0671377,0.06808582,0.07143164,0.06474271,0.0651604,0.05984887,0.06116383,0.06139287,0.063095,0.06582555,0.07145554,0.08349567,0.1053625,0.1324107,0.1530173,0.1769319,0.2043724,0.2320216,0.2579547,0.2826807,0.3027678,0.3142233,0.3247491,0.3312885,0.3434982,0.3555599,0.3721032,0.7119671,-0.003305721,0.3217548
0.04910609,0.0402035,0.04418452,0.04425749,0.04749502,0.04635653,0.04901268,0.05299162,0.05287855,0.05335141,0.05371659,0.05517526,0.05604374,0.06150873,0.06714937,0.0709094,0.07502577,0.08118691,0.08630552,0.09185506,0.09783607,0.09972496,0.1040106,0.09765675,0.09155408,0.07672621,0.07648308,0.07622296,0.07813077,0.0833654,0.09465708,0.1109933,0.1400478,0.1697585,0.1946286,0.2212684,0.2514528,0.2810988,0.3108147,0.3369191,0.3557188,0.3710084,0.3832996,0.3915002,0.4054606,0.4211462,0.4423173,0.6924573,-0.05569351,0.2540579
0.03509367,0.03114831,0.03319768,0.0330807,0.03487153,0.03487896,0.03663499,0.04112088,0.04037621,0.03951877,0.04316258,0.04321102,0.04381968,0.04849068,0.05352079,0.05589674,0.06020691,0.06608938,0.07085891,0.07532497,0.08170758,0.08381177,0.08754364,0.07901135,0.07373066,0.06054281,0.06027581,0.06015295,0.06101937,0.0663026,0.07526354,0.09125628,0.1187661,0.1479346,0.1728924,0.1999105,0.2328282,0.2633818,0.2950361,0.3206705,0.3426573,0.356716,0.3706895,0.3766204,0.3921591,0.4077346,0.4250939,0.7405993,-0.07632265,0.2144507
0.04287781,0.03166464,0.03759793,0.03784918,0.04136015,0.04010847,0.04122294,0.04649705,0.04414744,0.04571286,0.04537142,0.04775449,0.04832909,0.053819,0.0581989,0.06196379,0.06517814,0.07147365,0.07572715,0.08079902,0.08658676,0.08822273,0.09345885,0.08758358,0.08413435,0.07325897,0.07275943,0.07249523,0.07412432,0.07873534,0.08806874,0.1024921,0.1294521,0.1574235,0.1804144,0.2049234,0.232637,0.2615239,0.2876551,0.3125911,0.3302953,0.3426394,0.3549392,0.3599524,0.3737507,0.3880712,0.409222,0.6807342,-0.02734333,0.2079858
0.03967033,0.03841303,0.0379526,0.03749365,0.04040308,0.04119135,0.04200884,0.04694243,0.04430285,0.04630603,0.04827533,0.04954526,0.04962625,0.05453445,0.05971063,0.06313442,0.066424,0.07256135,0.07746191,0.08305944,0.08880528,0.09040716,0.09417818,0.08636628,0.07988501,0.06453945,0.06460664,0.06411599,0.06549592,0.06998192,0.08081158,0.09552576,0.1234927,0.1519649,0.1753625,0.2015225,0.2337482,0.2630672,0.2926345,0.3182892,0.3384725,0.3534068,0.3669736,0.3724129,0.3881941,0.4004719,0.4227847,0.7253301,-0.04487083,0.1976778
0.04149045,0.03737246,0.03753135,0.03856064,0.03811648,0.03703347,0.04233372,0.04496709,0.04177352,0.04371295,0.04445136,0.04597999,0.0473575,0.05138059,0.05670641,0.05991868,0.06321014,0.06911923,0.07397927,0.07797395,0.08501754,0.08619729,0.090726,0.08219163,0.07681043,0.06366076,0.06393248,0.06378248,0.06497575,0.06987838,0.07904222,0.09537277,0.1228284,0.1523479,0.1776832,0.2054929,0.237176,0.2698616,0.3010567,0.3279172,0.3508384,0.3661487,0.3808252,0.3873233,0.4018056,0.4168731,0.4333608,0.7355237,-0.04313122,0.2595642
0.04256437,0.04098506,0.04175866,0.04029516,0.04521989,0.04315509,0.04446242,0.04876845,0.04759246,0.05013406,0.05133574,0.0535635,0.05248117,0.05858555,0.06449979,0.0685178,0.07222337,0.07922249,0.08422229,0.08967084,0.09559388,0.09758759,0.101142,0.09375888,0.08556251,0.07027146,0.06891791,0.06891148,0.07145792,0.07562828,0.08711158,0.1035664,0.1331151,0.1635945,0.1914809,0.2196828,0.2527637,0.2844197,0.3153135,0.3438436,0.3654822,0.3804463,0.3934763,0.3991555,0.414631,0.4278539,0.4441473,0.718882,-0.02488037,0.1928387
0.03760103,0.0328234,0.03638328,0.03653663,0.03850214,0.038449,0.0412023,0.04382027,0.0427629,0.04432223,0.0451241,0.04572289,0.04553514,0.05100952,0.05576995,0.0578631,0.06206989,0.06760255,0.0716944,0.07541525,0.08023205,0.08179499,0.08557406,0.07659142,0.0769106,0.06666309,0.0665188,0.06669978,0.0679424,0.07196651,0.08022106,0.09437875,0.1164414,0.1404109,0.1603622,0.1834026,0.2099809,0.2353556,0.2609539,0.2845566,0.3015653,0.3155128,0.328216,0.3316147,0.3467101,0.3530267,0.3790111,0.6564481,-0.05095001,0.2264543
0.03024888,0.03315634,0.03567274,0.03650407,0.03673896,0.0346833,0.03847153,0.04152009,0.03961965,0.04306109,0.04323189,0.04432485,0.04117033,0.04781295,0.05268064,0.05529441,0.05859024,0.0663421,0.07068563,0.07414061,0.07824129,0.08145816,0.08364333,0.07194778,0.07462627,0.06578312,0.06433973,0.06530724,0.0671677,0.06939229,0.07954341,0.09363358,0.1185934,0.1455327,0.1707255,0.195439,0.226494,0.2549394,0.2821302,0.3072706,0.327919,0.3427601,0.3568359,0.3594179,0.3762766,0.3795375,0.4024215,0.5972019,-0.02056788,0.2572699
0.03160708,0.02900885,0.02932385,0.03045832,0.03488904,0.03133855,0.03250289,0.03728706,0.03586162,0.03825101,0.03728887,0.03955229,0.03597247,0.04237862,0.04650104,0.04860086,0.05266389,0.05700447,0.0603852,0.06374049,0.06756153,0.06935471,0.07130307,0.06019647,0.0655077,0.05948259,0.05794093,0.0591553,0.0589155,0.06239038,0.07050391,0.08073394,0.1014379,0.1250646,0.1453167,0.1693126,0.1971325,0.2245177,0.2520718,0.2790684,0.2995318,0.3156559,0.3305398,0.3358407,0.3500682,0.3517368,0.3838254,0.6629318,0.005378725,0.3093412
0.03062253,0.03303926,0.03556103,0.03432962,0.03747207,0.03515019,0.03818769,0.04208211,0.04170742,0.04266165,0.04461629,0.04537344,0.04256077,0.04973263,0.05544778,0.05829886,0.06218461,0.06799977,0.07291651,0.07775304,0.08150281,0.08355393,0.08671606,0.07512183,0.07743713,0.06819297,0.06693336,0.06731473,0.06965027,0.07372308,0.08365548,0.09766985,0.122455,0.1496068,0.1733309,0.1976019,0.2256705,0.2538253,0.2807107,0.3049056,0.3240314,0.337719,0.3508466,0.3538104,0.3704421,0.3726954,0.4052999,0.5998209,-0.07471204,0.2056905
0.0363198,0.0340507,0.03752724,0.03623061,0.03866595,0.04194564,0.04305486,0.04537624,0.04366211,0.04509402,0.04605775,0.04661129,0.04455557,0.05103558,0.05607595,0.05818659,0.06334004,0.0686189,0.07288776,0.07766174,0.08257537,0.08331282,0.08712279,0.07395858,0.07576403,0.06652299,0.06552257,0.06640872,0.067187,0.07058129,0.07968862,0.09487724,0.1198753,0.1492891,0.1759366,0.2031844,0.2364132,0.2706779,0.3030445,0.332022,0.3559371,0.3734072,0.3894871,0.3984616,0.4130899,0.4212187,0.4511528,0.7261708,-0.06484922,0.2233934
0.03121963,0.02720561,0.03038555,0.02995181,0.03233033,0.03064522,0.0321776,0.03535086,0.0342664,0.03501751,0.03518247,0.03631815,0.03354877,0.03950961,0.04346038,0.04540332,0.04888493,0.05324917,0.05678068,0.05900982,0.06270745,0.06373193,0.06669306,0.05682393,0.06229284,0.05804644,0.05668097,0.05791546,0.05964474,0.06261265,0.06892698,0.07957507,0.09790582,0.1188662,0.1363607,0.1554323,0.1772778,0.198334,0.2218257,0.2414682,0.2586572,0.2694136,0.2815054,0.2828442,0.2995165,0.2996751,0.3273746,0.5384058,-0.0213495,0.2114775
0.03559408,0.02981452,0.03413037,0.03321642,0.03376198,0.03539279,0.0370227,0.03822416,0.0370094,0.03826519,0.03866835,0.03995393,0.03762573,0.0431575,0.04699596,0.04837178,0.05333988,0.05845035,0.06234175,0.06588366,0.06966352,0.07049911,0.07353924,0.06248362,0.06285588,0.05420178,0.05310105,0.05241979,0.05412702,0.05792625,0.06510549,0.0783649,0.09953906,0.1238796,0.1454667,0.1678735,0.1958987,0.2225235,0.2497787,0.2727856,0.2946,0.3073222,0.3218666,0.3266588,0.3405189,0.343181,0.3707958,0.7134164,-0.02844933,0.2147984
0.03504979,0.03256163,0.0400946,0.04020307,0.04000606,0.04071802,0.04344757,0.04613968,0.04645609,0.04656526,0.04767193,0.0486844,0.04643117,0.05308134,0.05885223,0.06165696,0.06611121,0.07126641,0.07584769,0.07901739,0.08424278,0.08635446,0.08873359,0.07878421,0.07574555,0.06521584,0.06266391,0.06358062,0.06482597,0.06903341,0.0785618,0.09371275,0.1186029,0.1468391,0.1701058,0.1965251,0.225338,0.2569121,0.2875723,0.315296,0.3367253,0.3533663,0.3693407,0.3727035,0.3909353,0.3966248,0.4240236,0.7178707,-0.07457032,0.1922344
0.03793196,0.03559596,0.03941888,0.03863995,0.04222516,0.04361103,0.04450615,0.0484728,0.04603773,0.04828919,0.04981399,0.05070243,0.04758419,0.05527227,0.06093485,0.06384648,0.06790265,0.07428166,0.07903115,0.08307159,0.08769557,0.08962175,0.09301626,0.08183226,0.07967828,0.0685673,0.06683534,0.06668478,0.06764703,0.07276591,0.08235634,0.09897137,0.1240698,0.1528502,0.177035,0.2047053,0.2343608,0.2654124,0.2953314,0.3222861,0.3448052,0.3590145,0.3739033,0.3790826,0.3947057,0.4005191,0.4222402,0.7081167,-0.04299466,0.1914884
0.04085028,0.03635557,0.03627503,0.03794227,0.04027576,0.03818885,0.03882216,0.04467259,0.04319607,0.04469457,0.04523461,0.04711201,0.04661827,0.05170054,0.05630821,0.05967209,0.06277451,0.06854569,0.07246816,0.07693451,0.08221404,0.08378104,0.08818953,0.08207733,0.07882674,0.06891658,0.06888803,0.06954543,0.07136659,0.0753473,0.08368411,0.09701907,0.1220589,0.148539,0.1714015,0.1954234,0.2241118,0.25157,0.2781273,0.3025164,0.3235448,0.336481,0.3489005,0.3559149,0.3707145,0.3845642,0.4106315,0.6930714,-0.03749907,0.2275126
0.03917838,0.03481049,0.03898863,0.03862995,0.04079022,0.03937636,0.04236557,0.04436884,0.0440329,0.04594175,0.04781596,0.0490337,0.04727502,0.05325044,0.05829801,0.06088452,0.065127,0.0717525,0.07531916,0.08061121,0.08584329,0.08780365,0.09077508,0.08284634,0.07734838,0.06534079,0.06512011,0.0644887,0.06587844,0.07085665,0.07922295,0.09366604,0.1188125,0.1477455,0.1716399,0.1985741,0.2305472,0.2625257,0.2943819,0.3232787,0.3483519,0.36358,0.3798043,0.3897674,0.4034772,0.4163342,0.4377739,0.7268749,-0.03747185,0.220305
0.03569534,0.03239337,0.03413437,0.034718,0.03567065,0.03519567,0.03686247,0.04098907,0.0389572,0.04169476,0.04234628,0.04359508,0.04423624,0.04805308,0.05231221,0.05522709,0.05752251,0.06424226,0.06912661,0.07344638,0.07965644,0.08091532,0.08540516,0.07938614,0.07218303,0.0583569,0.0585565,0.05802364,0.05966191,0.06349198,0.07175639,0.08558326,0.112494,0.1416947,0.1660858,0.1933281,0.2239188,0.2539271,0.2852147,0.3125795,0.3350905,0.3486065,0.3643964,0.3723233,0.387157,0.4018128,0.4212601,0.7492216,-0.04497959,0.1996452
0.04239506,0.03897106,0.04066933,0.0394808,0.04062482,0.03843445,0.04135235,0.04600544,0.04446457,0.0457238,0.04725659,0.04916491,0.04981273,0.05363251,0.05821634,0.06151259,0.06492784,0.07095391,0.07481034,0.07960412,0.08589637,0.08692496,0.09069432,0.08443169,0.07636213,0.06377023,0.06371419,0.06313457,0.0646437,0.06790462,0.07776024,0.0924304,0.1181552,0.1460335,0.1693292,0.1959593,0.226387,0.2558091,0.2845128,0.3104945,0.3325431,0.3476965,0.3618358,0.3707381,0.3825307,0.3992234,0.4147695,0.7235478,-0.0440336,0.2162836
0.03752222,0.03367126,0.03504141,0.03495777,0.03637262,0.03522287,0.03819326,0.04196109,0.04060449,0.04175875,0.04243647,0.04408494,0.04450389,0.04955692,0.05424971,0.05727478,0.06036936,0.06639937,0.07071323,0.07566283,0.08139808,0.08306266,0.0873278,0.08097315,0.07287328,0.05920113,0.05887099,0.0585964,0.05974866,0.06356177,0.07282472,0.08760703,0.1144335,0.1440776,0.1685264,0.1960634,0.2285786,0.2601379,0.2922673,0.3202937,0.3440244,0.360503,0.375133,0.3843032,0.3992945,0.4167198,0.4342352,0.7522849,-0.05760648,0.223129
0.03486661,0.03432561,0.03415007,0.03571795,0.03580445,0.03441156,0.03673459,0.0408346,0.04000979,0.04114764,0.04116458,0.04309535,0.04379235,0.04792623,0.05123622,0.05480417,0.05865032,0.06409382,0.06729641,0.07148115,0.07744011,0.07793339,0.08214989,0.07489169,0.06824328,0.05571849,0.05633467,0.05551876,0.05690729,0.06071185,0.06818735,0.08180405,0.1062102,0.1339143,0.1555824,0.1824817,0.2130329,0.2447895,0.2766348,0.3049069,0.3287195,0.3444494,0.3597124,0.3707954,0.3833985,0.4000597,0.4153468,0.7569406,-0.0545141,0.2240718
0.03775987,0.03433268,0.03775631,0.03669174,0.03609484,0.03517276,0.03876409,0.04220855,0.0414995,0.04210125,0.04305828,0.04434425,0.04587593,0.05027717,0.05383911,0.05770833,0.0609602,0.06771497,0.07130904,0.07612482,0.08183908,0.08299253,0.08663766,0.08087069,0.07286715,0.05980151,0.05999087,0.05985794,0.06100814,0.06405933,0.07228497,0.08698219,0.1130846,0.14198,0.1660327,0.1929805,0.2252249,0.2586982,0.29001,0.3185214,0.3422691,0.3591453,0.3746889,0.3871702,0.3985028,0.4152653,0.4326674,0.7438779,-0.07208351,0.2323292
0.03253847,0.02948087,0.03103244,0.03334934,0.03147601,0.02912731,0.03057653,0.03530497,0.03493037,0.03456434,0.03491187,0.03682955,0.03630608,0.04051478,0.04339525,0.04556267,0.04892194,0.05459014,0.05796218,0.06200072,0.06712132,0.06725917,0.0709777,0.06382667,0.05787959,0.04629313,0.04676183,0.04634692,0.0479599,0.05078903,0.05783699,0.06943751,0.09197487,0.1187732,0.1399802,0.1647746,0.1942041,0.2242818,0.2536327,0.2816646,0.3055662,0.3205146,0.3351203,0.3450381,0.3562895,0.3727265,0.3836926,0.7553113,-0.05017424,0.1839228
0.0366624,0.0342361,0.03627349,0.03627793,0.0375575,0.03627434,0.03660662,0.04361095,0.04260706,0.04423541,0.04482625,0.04520995,0.04709674,0.05149338,0.05557349,0.05877002,0.06321047,0.06966008,0.07443782,0.07899649,0.08472633,0.08752285,0.09152991,0.08540224,0.07600909,0.06077168,0.0602476,0.06003836,0.06171126,0.06595794,0.07485107,0.09136758,0.1207512,0.152709,0.1790732,0.2087356,0.2427742,0.2756848,0.308539,0.3386795,0.362108,0.3777641,0.394095,0.4079611,0.4180439,0.4379742,0.453258,0.7569795,-0.06046658,0.2658116
0.03258933,0.03111942,0.03246105,0.03231044,0.03334778,0.0326447,0.03364757,0.03849241,0.03632357,0.03854899,0.03930008,0.04067748,0.04135987,0.0453156,0.04962462,0.05197812,0.05557244,0.06126216,0.06552894,0.07048766,0.07525917,0.07597797,0.08000516,0.07374181,0.06604309,0.05376862,0.05372766,0.05373648,0.05464161,0.05773257,0.06599931,0.07912707,0.1034423,0.1314145,0.1536153,0.1801801,0.210888,0.240917,0.271493,0.2993307,0.3230673,0.3385796,0.3539945,0.3644726,0.3772465,0.3948071,0.4092164,0.7608856,-0.04284027,0.2094049
0.03274502,0.02832604,0.03158611,0.03210996,0.03178919,0.03070669,0.03101781,0.03641166,0.03575854,0.03693518,0.03722869,0.03898407,0.03992152,0.04375538,0.04725783,0.04975583,0.05252338,0.05920767,0.06201459,0.06677622,0.07277852,0.07380903,0.07731815,0.07113089,0.06460308,0.05215843,0.05199879,0.0521316,0.05339036,0.05654166,0.06460579,0.07702426,0.1016613,0.130477,0.1534225,0.1798221,0.211748,0.2420123,0.272959,0.3014431,0.3256497,0.340631,0.3554392,0.3673834,0.3804772,0.3999138,0.414312,0.7734616,-0.06143082,0.2157854
0.03741161,0.03645307,0.03939769,0.03844804,0.0350808,0.03572685,0.03925737,0.04353439,0.04257574,0.04363481,0.043824,0.04595181,0.04665566,0.05152464,0.05585122,0.05855744,0.06329985,0.06958727,0.0728417,0.07841785,0.08483929,0.08632553,0.0900066,0.08512415,0.07613225,0.06283296,0.06371404,0.062806,0.06476707,0.06787344,0.07669511,0.09157553,0.118369,0.147649,0.1723247,0.2010168,0.233679,0.2669154,0.296871,0.3258768,0.3503717,0.36774,0.3825871,0.3938178,0.405789,0.4263087,0.4393173,0.7479196,-0.09463396,0.2824075
